"Date","Price","Open","High","Low","Vol.","Change %"
"07/24/2023","1,850.04","1,888.85","1,890.78","1,835.14","297.13K","-2.05%"
"07/23/2023","1,888.85","1,866.26","1,903.95","1,858.12","164.31K","1.21%"
"07/22/2023","1,866.25","1,891.75","1,897.03","1,854.09","143.13K","-1.35%"
"07/21/2023","1,891.75","1,891.68","1,905.57","1,884.95","176.39K","0.03%"
"07/20/2023","1,891.23","1,888.64","1,928.36","1,879.39","321.92K","0.14%"
"07/19/2023","1,888.65","1,897.58","1,920.48","1,882.18","244.92K","-0.47%"
"07/18/2023","1,897.58","1,911.24","1,917.21","1,877.52","233.00K","-0.71%"
"07/17/2023","1,911.24","1,922.45","1,935.99","1,876.00","293.54K","-0.58%"
"07/16/2023","1,922.45","1,931.43","1,942.55","1,918.01","158.59K","-0.46%"
"07/15/2023","1,931.42","1,938.05","1,946.10","1,926.83","145.89K","-0.34%"
"07/14/2023","1,938.05","2,004.77","2,025.56","1,900.22","530.86K","-3.33%"
"07/13/2023","2,004.77","1,871.86","2,010.75","1,863.22","588.53K","7.10%"
"07/12/2023","1,871.86","1,878.33","1,901.45","1,865.11","280.91K","-0.34%"
"07/11/2023","1,878.33","1,880.42","1,889.83","1,863.93","191.47K","-0.11%"
"07/10/2023","1,880.42","1,862.91","1,903.82","1,846.71","264.83K","0.94%"
"07/09/2023","1,862.91","1,865.28","1,878.22","1,856.97","145.47K","-0.13%"
"07/08/2023","1,865.28","1,870.92","1,873.16","1,843.82","136.69K","-0.30%"
"07/07/2023","1,870.92","1,848.29","1,877.51","1,827.35","249.82K","1.22%"
"07/06/2023","1,848.36","1,910.43","1,957.58","1,847.01","483.00K","-3.25%"
"07/05/2023","1,910.43","1,936.21","1,942.15","1,896.43","284.34K","-1.33%"
"07/04/2023","1,936.19","1,955.56","1,966.03","1,931.64","226.10K","-0.99%"
"07/03/2023","1,955.56","1,937.57","1,974.61","1,934.51","346.33K","0.93%"
"07/02/2023","1,937.57","1,924.53","1,958.36","1,893.68","283.61K","0.68%"
"07/01/2023","1,924.53","1,933.80","1,943.20","1,909.92","189.41K","-0.48%"
"06/30/2023","1,933.80","1,851.92","1,943.65","1,837.49","765.42K","4.42%"
"06/29/2023","1,851.92","1,827.95","1,878.86","1,827.95","256.22K","1.31%"
"06/28/2023","1,827.95","1,889.51","1,890.11","1,821.94","356.71K","-3.26%"
"06/27/2023","1,889.51","1,859.00","1,911.73","1,856.19","386.05K","1.64%"
"06/26/2023","1,859.00","1,898.80","1,906.07","1,840.63","479.76K","-2.10%"
"06/25/2023","1,898.80","1,875.00","1,929.61","1,869.28","356.99K","1.27%"
"06/24/2023","1,875.00","1,891.98","1,904.04","1,865.77","239.37K","-0.90%"
"06/23/2023","1,891.97","1,872.29","1,932.23","1,864.60","428.03K","1.05%"
"06/22/2023","1,872.32","1,889.87","1,931.60","1,866.66","438.75K","-0.93%"
"06/21/2023","1,889.87","1,791.64","1,899.11","1,787.59","653.63K","5.48%"
"06/20/2023","1,791.61","1,737.06","1,793.35","1,715.20","359.77K","3.14%"
"06/19/2023","1,737.06","1,720.98","1,748.05","1,706.40","263.64K","0.93%"
"06/18/2023","1,720.98","1,727.79","1,746.40","1,715.90","167.46K","-0.39%"
"06/17/2023","1,727.79","1,717.92","1,764.06","1,714.30","227.93K","0.57%"
"06/16/2023","1,717.92","1,666.96","1,728.35","1,653.68","333.35K","3.06%"
"06/15/2023","1,666.96","1,650.96","1,678.94","1,632.50","397.40K","0.97%"
"06/14/2023","1,650.96","1,739.60","1,749.90","1,636.49","451.13K","-5.10%"
"06/13/2023","1,739.60","1,742.60","1,763.15","1,727.64","303.23K","-0.17%"
"06/12/2023","1,742.60","1,752.80","1,757.79","1,722.92","320.47K","-0.58%"
"06/11/2023","1,752.80","1,751.56","1,775.87","1,740.02","232.04K","0.07%"
"06/10/2023","1,751.56","1,840.41","1,844.23","1,719.16","696.59K","-4.83%"
"06/09/2023","1,840.41","1,845.68","1,854.72","1,828.66","215.71K","-0.29%"
"06/08/2023","1,845.68","1,832.10","1,860.53","1,829.38","202.78K","0.74%"
"06/07/2023","1,832.10","1,884.63","1,893.73","1,823.42","454.83K","-2.76%"
"06/06/2023","1,884.17","1,811.19","1,895.79","1,800.75","518.57K","4.03%"
"06/05/2023","1,811.20","1,890.00","1,890.53","1,782.82","588.61K","-4.17%"
"06/04/2023","1,890.04","1,892.05","1,914.12","1,884.54","183.07K","-0.11%"
"06/03/2023","1,892.05","1,907.10","1,907.90","1,884.17","157.10K","-0.79%"
"06/02/2023","1,907.10","1,861.77","1,910.01","1,847.84","329.16K","2.43%"
"06/01/2023","1,861.77","1,873.62","1,888.07","1,846.23","286.98K","-0.63%"
"05/31/2023","1,873.63","1,900.59","1,906.21","1,852.00","337.87K","-1.42%"
"05/30/2023","1,900.59","1,892.61","1,915.91","1,882.97","288.67K","0.42%"
"05/29/2023","1,892.61","1,908.37","1,925.74","1,878.33","338.07K","-0.83%"
"05/28/2023","1,908.35","1,829.91","1,914.92","1,824.70","401.09K","4.29%"
"05/27/2023","1,829.91","1,827.80","1,835.94","1,817.35","147.46K","0.12%"
"05/26/2023","1,827.80","1,805.62","1,837.39","1,798.10","290.89K","1.22%"
"05/25/2023","1,805.69","1,799.91","1,817.05","1,764.92","370.60K","0.32%"
"05/24/2023","1,799.91","1,854.08","1,854.08","1,781.70","441.64K","-2.92%"
"05/23/2023","1,854.08","1,817.19","1,868.89","1,815.41","428.05K","2.03%"
"05/22/2023","1,817.19","1,804.89","1,827.38","1,792.35","250.27K","0.68%"
"05/21/2023","1,804.89","1,819.66","1,827.47","1,799.03","170.05K","-0.81%"
"05/20/2023","1,819.68","1,812.32","1,828.06","1,807.08","134.46K","0.41%"
"05/19/2023","1,812.32","1,800.95","1,829.33","1,796.99","253.50K","0.63%"
"05/18/2023","1,800.99","1,822.12","1,831.51","1,774.77","311.24K","-1.14%"
"05/17/2023","1,821.73","1,823.98","1,834.44","1,785.78","376.26K","-0.12%"
"05/16/2023","1,823.98","1,817.11","1,830.01","1,797.60","325.77K","0.38%"
"05/15/2023","1,817.11","1,799.36","1,845.27","1,786.61","405.84K","0.99%"
"05/14/2023","1,799.36","1,795.11","1,822.93","1,791.86","229.74K","0.25%"
"05/13/2023","1,794.95","1,807.31","1,814.55","1,786.23","223.65K","-0.68%"
"05/12/2023","1,807.31","1,794.71","1,812.46","1,741.48","598.87K","0.70%"
"05/11/2023","1,794.71","1,840.92","1,841.04","1,774.30","548.42K","-2.51%"
"05/10/2023","1,840.92","1,846.56","1,886.83","1,797.07","685.11K","-0.31%"
"05/09/2023","1,846.56","1,847.48","1,858.57","1,832.05","318.79K","-0.05%"
"05/08/2023","1,847.48","1,871.03","1,883.54","1,813.63","667.82K","-1.26%"
"05/07/2023","1,870.99","1,896.48","1,931.39","1,870.94","441.65K","-1.34%"
"05/06/2023","1,896.48","1,993.33","2,013.10","1,868.09","658.63K","-4.86%"
"05/05/2023","1,993.33","1,877.06","1,996.64","1,875.66","589.05K","6.19%"
"05/04/2023","1,877.06","1,904.76","1,915.15","1,868.18","372.69K","-1.45%"
"05/03/2023","1,904.74","1,869.74","1,915.00","1,844.72","489.66K","1.87%"
"05/02/2023","1,869.74","1,830.75","1,878.70","1,823.25","391.27K","2.13%"
"05/01/2023","1,830.75","1,869.05","1,885.70","1,807.30","475.92K","-2.04%"
"04/30/2023","1,868.88","1,907.80","1,937.86","1,868.88","377.71K","-2.04%"
"04/29/2023","1,907.80","1,890.93","1,915.90","1,886.27","193.47K","0.88%"
"04/28/2023","1,891.14","1,908.79","1,922.85","1,875.03","408.45K","-0.93%"
"04/27/2023","1,908.81","1,866.05","1,937.55","1,862.37","771.48K","2.29%"
"04/26/2023","1,866.05","1,865.95","1,963.46","1,793.76","958.23K","0.01%"
"04/25/2023","1,865.95","1,841.88","1,877.54","1,804.20","491.98K","1.31%"
"04/24/2023","1,841.88","1,862.04","1,889.09","1,809.80","480.28K","-1.08%"
"04/23/2023","1,862.05","1,873.96","1,881.92","1,839.05","368.77K","-0.63%"
"04/22/2023","1,873.95","1,848.88","1,886.22","1,845.73","351.72K","1.30%"
"04/21/2023","1,849.81","1,942.72","1,955.35","1,831.47","769.94K","-4.78%"
"04/20/2023","1,942.72","1,935.97","1,977.95","1,917.71","665.65K","0.35%"
"04/19/2023","1,935.97","2,103.36","2,104.31","1,925.00","855.36K","-7.96%"
"04/18/2023","2,103.34","2,074.74","2,121.27","2,056.86","437.10K","1.38%"
"04/17/2023","2,074.74","2,118.61","2,119.18","2,062.17","448.14K","-2.10%"
"04/16/2023","2,119.29","2,090.59","2,137.56","2,073.26","342.43K","1.37%"
"04/15/2023","2,090.59","2,099.98","2,110.30","2,074.33","340.60K","-0.45%"
"04/14/2023","2,099.98","2,012.12","2,127.56","2,009.53","957.03K","4.37%"
"04/13/2023","2,012.11","1,916.59","2,018.73","1,899.96","721.56K","4.98%"
"04/12/2023","1,916.58","1,889.86","1,930.46","1,857.35","669.43K","1.41%"
"04/11/2023","1,889.86","1,910.35","1,935.75","1,884.64","428.26K","-1.07%"
"04/10/2023","1,910.36","1,858.90","1,916.53","1,847.39","457.41K","2.77%"
"04/09/2023","1,858.90","1,848.93","1,871.87","1,825.60","306.40K","0.54%"
"04/08/2023","1,848.93","1,863.45","1,879.11","1,847.72","207.67K","-0.78%"
"04/07/2023","1,863.46","1,872.35","1,882.56","1,844.43","298.77K","-0.47%"
"04/06/2023","1,872.35","1,908.95","1,908.95","1,855.89","420.80K","-1.92%"
"04/05/2023","1,908.96","1,870.52","1,936.10","1,864.64","583.84K","2.05%"
"04/04/2023","1,870.52","1,810.77","1,887.33","1,802.51","658.37K","3.30%"
"04/03/2023","1,810.77","1,795.01","1,838.71","1,764.26","657.58K","0.88%"
"04/02/2023","1,795.01","1,820.78","1,824.32","1,775.81","334.84K","-1.42%"
"04/01/2023","1,820.78","1,821.62","1,840.27","1,811.67","283.39K","-0.05%"
"03/31/2023","1,821.62","1,793.59","1,845.54","1,782.26","579.01K","1.56%"
"03/30/2023","1,793.59","1,793.16","1,828.91","1,766.90","607.74K","0.02%"
"03/29/2023","1,793.27","1,772.64","1,825.01","1,772.64","564.93K","1.16%"
"03/28/2023","1,772.63","1,714.65","1,792.38","1,702.95","561.33K","3.38%"
"03/27/2023","1,714.65","1,773.91","1,780.06","1,691.38","607.00K","-3.35%"
"03/26/2023","1,774.06","1,742.32","1,796.77","1,739.39","371.97K","1.82%"
"03/25/2023","1,742.34","1,749.28","1,761.66","1,714.43","368.84K","-0.40%"
"03/24/2023","1,749.26","1,813.62","1,818.53","1,728.69","602.30K","-3.57%"
"03/23/2023","1,814.08","1,734.32","1,852.48","1,729.38","767.73K","4.59%"
"03/22/2023","1,734.48","1,801.58","1,818.47","1,711.05","933.24K","-3.83%"
"03/21/2023","1,803.54","1,732.32","1,833.12","1,719.55","779.81K","4.11%"
"03/20/2023","1,732.31","1,780.12","1,802.76","1,723.90","716.26K","-2.65%"
"03/19/2023","1,779.47","1,758.70","1,838.84","1,758.66","574.73K","1.18%"
"03/18/2023","1,758.70","1,789.38","1,833.82","1,751.14","763.06K","-1.71%"
"03/17/2023","1,789.38","1,673.76","1,796.74","1,663.67","975.13K","6.90%"
"03/16/2023","1,673.85","1,649.66","1,689.09","1,634.21","660.14K","1.47%"
"03/15/2023","1,649.65","1,700.14","1,716.56","1,614.93","1.02M","-2.97%"
"03/14/2023","1,700.15","1,673.83","1,776.65","1,655.74","1.36M","1.57%"
"03/13/2023","1,673.93","1,580.28","1,690.18","1,565.83","1.30M","5.93%"
"03/12/2023","1,580.24","1,472.08","1,585.09","1,452.33","1.06M","7.42%"
"03/11/2023","1,471.15","1,426.74","1,475.92","1,408.58","1.43M","3.11%"
"03/10/2023","1,426.75","1,437.49","1,437.49","1,371.47","1.01M","-0.82%"
"03/09/2023","1,438.50","1,533.04","1,545.98","1,413.17","764.77K","-6.17%"
"03/08/2023","1,533.04","1,561.79","1,569.70","1,531.28","478.44K","-1.84%"
"03/07/2023","1,561.78","1,565.84","1,580.95","1,536.31","460.10K","-0.26%"
"03/06/2023","1,565.84","1,564.36","1,581.13","1,555.43","322.16K","0.09%"
"03/05/2023","1,564.37","1,566.73","1,587.95","1,556.84","313.01K","-0.15%"
"03/04/2023","1,566.73","1,569.45","1,577.02","1,550.10","247.02K","-0.14%"
"03/03/2023","1,568.89","1,647.86","1,649.19","1,547.61","783.74K","-4.76%"
"03/02/2023","1,647.38","1,666.09","1,677.45","1,620.20","440.63K","-1.12%"
"03/01/2023","1,666.09","1,604.69","1,668.55","1,595.40","497.12K","3.83%"
"02/28/2023","1,604.69","1,633.66","1,646.33","1,598.67","411.49K","-1.77%"
"02/27/2023","1,633.66","1,641.59","1,664.98","1,609.82","458.53K","-0.48%"
"02/26/2023","1,641.60","1,594.66","1,648.77","1,588.65","326.58K","2.94%"
"02/25/2023","1,594.66","1,608.24","1,608.62","1,562.10","309.29K","-0.84%"
"02/24/2023","1,608.24","1,650.52","1,663.82","1,579.68","548.07K","-2.56%"
"02/23/2023","1,650.52","1,643.39","1,678.20","1,630.94","529.75K","0.43%"
"02/22/2023","1,643.39","1,659.41","1,666.39","1,600.79","560.40K","-0.97%"
"02/21/2023","1,659.41","1,703.29","1,716.35","1,637.16","554.52K","-2.58%"
"02/20/2023","1,703.27","1,681.49","1,719.10","1,651.54","478.59K","1.29%"
"02/19/2023","1,681.52","1,691.62","1,722.28","1,670.97","427.00K","-0.60%"
"02/18/2023","1,691.62","1,693.96","1,708.87","1,681.17","283.51K","-0.14%"
"02/17/2023","1,693.96","1,640.66","1,720.06","1,631.92","617.21K","3.25%"
"02/16/2023","1,640.66","1,675.43","1,738.87","1,634.97","894.27K","-2.08%"
"02/15/2023","1,675.43","1,555.45","1,676.94","1,542.80","627.07K","7.71%"
"02/14/2023","1,555.46","1,505.85","1,565.20","1,494.30","705.28K","3.29%"
"02/13/2023","1,505.84","1,515.44","1,525.56","1,464.10","681.85K","-0.63%"
"02/12/2023","1,515.44","1,538.34","1,547.30","1,495.05","302.73K","-1.49%"
"02/11/2023","1,538.34","1,513.12","1,542.64","1,508.07","306.24K","1.62%"
"02/10/2023","1,513.82","1,545.35","1,554.19","1,499.49","523.33K","-2.04%"
"02/09/2023","1,545.35","1,650.97","1,655.96","1,530.98","702.21K","-6.40%"
"02/08/2023","1,650.99","1,671.39","1,694.28","1,631.15","447.57K","-1.22%"
"02/07/2023","1,671.40","1,613.72","1,676.83","1,613.20","481.91K","3.57%"
"02/06/2023","1,613.72","1,629.44","1,657.75","1,606.59","401.03K","-0.96%"
"02/05/2023","1,629.44","1,666.90","1,671.88","1,612.70","435.14K","-2.25%"
"02/04/2023","1,666.90","1,663.78","1,694.58","1,646.11","328.66K","0.19%"
"02/03/2023","1,663.79","1,641.70","1,673.59","1,628.73","489.79K","1.34%"
"02/02/2023","1,641.71","1,642.10","1,710.27","1,632.39","685.27K","-0.02%"
"02/01/2023","1,642.10","1,585.27","1,647.27","1,560.18","505.44K","3.59%"
"01/31/2023","1,585.27","1,566.50","1,602.03","1,562.04","368.94K","1.20%"
"01/30/2023","1,566.50","1,645.97","1,647.25","1,540.25","630.55K","-4.83%"
"01/29/2023","1,645.97","1,572.13","1,657.19","1,566.90","595.67K","4.63%"
"01/28/2023","1,573.07","1,597.61","1,605.96","1,561.24","332.62K","-1.54%"
"01/27/2023","1,597.60","1,602.54","1,620.15","1,560.21","533.75K","-0.31%"
"01/26/2023","1,602.55","1,611.20","1,629.89","1,581.76","552.26K","-0.54%"
"01/25/2023","1,611.20","1,555.97","1,638.97","1,523.71","681.59K","3.54%"
"01/24/2023","1,556.15","1,626.52","1,641.17","1,539.51","493.47K","-4.33%"
"01/23/2023","1,626.53","1,627.04","1,643.82","1,591.90","436.57K","-0.03%"
"01/22/2023","1,627.03","1,626.66","1,662.13","1,609.32","456.36K","0.09%"
"01/21/2023","1,625.53","1,659.96","1,678.27","1,622.89","523.34K","-2.08%"
"01/20/2023","1,659.98","1,551.12","1,662.26","1,543.21","472.15K","6.98%"
"01/19/2023","1,551.62","1,511.35","1,560.70","1,510.65","329.04K","2.67%"
"01/18/2023","1,511.31","1,564.66","1,604.74","1,505.37","801.71K","-3.41%"
"01/17/2023","1,564.67","1,576.94","1,603.32","1,544.45","536.73K","-0.78%"
"01/16/2023","1,576.94","1,552.69","1,598.18","1,526.40","617.00K","1.56%"
"01/15/2023","1,552.69","1,550.05","1,564.34","1,517.40","411.43K","0.17%"
"01/14/2023","1,550.02","1,450.86","1,576.83","1,449.47","1.03M","6.83%"
"01/13/2023","1,450.86","1,416.08","1,463.53","1,401.98","552.05K","2.46%"
"01/12/2023","1,416.08","1,389.84","1,435.95","1,365.78","960.62K","1.89%"
"01/11/2023","1,389.84","1,335.14","1,392.40","1,322.10","509.99K","4.10%"
"01/10/2023","1,335.13","1,320.51","1,344.42","1,316.95","487.24K","1.11%"
"01/09/2023","1,320.51","1,288.39","1,344.39","1,285.97","629.22K","2.49%"
"01/08/2023","1,288.38","1,263.91","1,289.13","1,259.15","231.75K","1.94%"
"01/07/2023","1,263.90","1,269.14","1,270.95","1,261.46","141.94K","-0.41%"
"01/06/2023","1,269.14","1,250.95","1,274.85","1,240.38","369.54K","1.45%"
"01/05/2023","1,250.95","1,256.92","1,259.08","1,242.93","289.49K","-0.47%"
"01/04/2023","1,256.92","1,214.57","1,266.97","1,212.91","504.28K","3.49%"
"01/03/2023","1,214.57","1,213.93","1,219.75","1,206.83","219.98K","0.05%"
"01/02/2023","1,213.93","1,200.52","1,220.76","1,193.77","270.72K","1.12%"
"01/01/2023","1,200.52","1,195.69","1,204.12","1,191.67","126.62K","0.41%"
"12/31/2022","1,195.67","1,200.00","1,207.71","1,193.16","150.20K","-0.34%"
"12/30/2022","1,199.80","1,200.84","1,202.13","1,186.10","285.77K","-0.09%"
"12/29/2022","1,200.84","1,189.99","1,205.34","1,187.19","272.59K","0.91%"
"12/28/2022","1,189.98","1,211.60","1,214.32","1,184.22","407.45K","-1.78%"
"12/27/2022","1,211.60","1,228.22","1,233.15","1,202.02","290.02K","-1.31%"
"12/26/2022","1,227.65","1,218.69","1,230.37","1,213.08","177.66K","0.73%"
"12/25/2022","1,218.69","1,220.46","1,223.82","1,201.20","256.52K","-0.15%"
"12/24/2022","1,220.46","1,220.03","1,226.20","1,214.76","131.51K","0.04%"
"12/23/2022","1,220.03","1,217.59","1,228.46","1,212.97","301.17K","0.20%"
"12/22/2022","1,217.57","1,213.99","1,229.47","1,185.27","383.63K","0.31%"
"12/21/2022","1,213.85","1,217.19","1,218.69","1,205.48","269.18K","-0.28%"
"12/20/2022","1,217.20","1,167.80","1,228.97","1,163.57","497.61K","4.23%"
"12/19/2022","1,167.80","1,182.70","1,194.47","1,152.54","337.02K","-1.26%"
"12/18/2022","1,182.70","1,187.19","1,196.55","1,172.82","272.63K","-0.38%"
"12/17/2022","1,187.18","1,166.70","1,189.21","1,162.76","363.23K","1.75%"
"12/16/2022","1,166.70","1,266.32","1,279.27","1,156.91","829.23K","-7.87%"
"12/15/2022","1,266.32","1,307.29","1,311.07","1,260.89","446.34K","-3.13%"
"12/14/2022","1,307.30","1,320.76","1,348.43","1,302.76","614.31K","-1.02%"
"12/13/2022","1,320.76","1,275.49","1,345.07","1,255.82","717.71K","3.59%"
"12/12/2022","1,275.02","1,263.42","1,278.37","1,241.45","395.62K","0.92%"
"12/11/2022","1,263.42","1,266.36","1,282.86","1,258.53","192.46K","-0.25%"
"12/10/2022","1,266.62","1,262.88","1,281.24","1,260.05","193.32K","0.30%"
"12/09/2022","1,262.86","1,280.29","1,291.11","1,257.00","437.55K","-1.36%"
"12/08/2022","1,280.29","1,231.04","1,289.87","1,223.27","447.07K","4.00%"
"12/07/2022","1,231.04","1,271.24","1,275.30","1,221.10","422.12K","-3.16%"
"12/06/2022","1,271.26","1,259.56","1,273.92","1,243.66","342.16K","0.93%"
"12/05/2022","1,259.56","1,279.21","1,303.92","1,248.69","430.54K","-1.58%"
"12/04/2022","1,279.74","1,240.46","1,284.24","1,240.14","344.96K","3.17%"
"12/03/2022","1,240.46","1,295.69","1,302.61","1,237.81","373.79K","-4.26%"
"12/02/2022","1,295.69","1,276.05","1,295.80","1,266.16","393.37K","1.54%"
"12/01/2022","1,276.05","1,294.40","1,295.82","1,263.58","453.59K","-1.42%"
"11/30/2022","1,294.41","1,216.54","1,304.97","1,213.44","858.51K","6.40%"
"11/29/2022","1,216.55","1,167.73","1,226.35","1,159.72","549.93K","4.18%"
"11/28/2022","1,167.73","1,193.38","1,199.06","1,151.98","518.17K","-2.15%"
"11/27/2022","1,193.38","1,205.17","1,222.83","1,191.09","306.64K","-0.98%"
"11/26/2022","1,205.15","1,198.12","1,229.20","1,196.93","413.09K","0.59%"
"11/25/2022","1,198.12","1,203.77","1,204.75","1,172.63","426.96K","-0.47%"
"11/24/2022","1,203.77","1,185.70","1,217.38","1,180.91","544.83K","1.52%"
"11/23/2022","1,185.79","1,139.74","1,189.17","1,128.53","688.96K","4.04%"
"11/22/2022","1,139.74","1,107.46","1,141.58","1,077.85","815.18K","2.91%"
"11/21/2022","1,107.46","1,142.88","1,143.96","1,081.96","981.81K","-3.10%"
"11/20/2022","1,142.88","1,217.65","1,226.14","1,135.57","564.89K","-6.14%"
"11/19/2022","1,217.65","1,208.92","1,231.15","1,207.34","225.46K","0.86%"
"11/18/2022","1,207.31","1,206.99","1,225.39","1,201.47","388.69K","0.18%"
"11/17/2022","1,205.17","1,206.16","1,227.73","1,185.58","567.61K","-0.08%"
"11/16/2022","1,206.16","1,253.45","1,267.62","1,188.76","705.31K","-3.77%"
"11/15/2022","1,253.45","1,242.64","1,289.21","1,235.39","686.18K","0.87%"
"11/14/2022","1,242.64","1,221.47","1,289.01","1,175.42","1.01M","1.73%"
"11/13/2022","1,221.47","1,256.29","1,274.24","1,205.61","597.25K","-2.77%"
"11/12/2022","1,256.29","1,288.71","1,291.39","1,239.34","602.58K","-2.51%"
"11/11/2022","1,288.63","1,299.21","1,307.16","1,203.04","1.45M","-0.81%"
"11/10/2022","1,299.15","1,100.86","1,346.92","1,089.01","2.19M","18.01%"
"11/09/2022","1,100.84","1,335.26","1,337.19","1,076.29","2.92M","-17.56%"
"11/08/2022","1,335.25","1,567.54","1,576.10","1,241.18","2.87M","-14.82%"
"11/07/2022","1,567.57","1,570.71","1,608.06","1,547.29","719.30K","-0.21%"
"11/06/2022","1,570.86","1,626.86","1,637.44","1,565.79","464.26K","-3.45%"
"11/05/2022","1,627.07","1,645.03","1,664.42","1,623.48","404.02K","-1.09%"
"11/04/2022","1,645.01","1,531.06","1,666.17","1,528.60","1.07M","7.44%"
"11/03/2022","1,531.08","1,518.99","1,558.75","1,515.75","631.90K","0.79%"
"11/02/2022","1,519.04","1,579.59","1,618.82","1,503.29","1.14M","-3.84%"
"11/01/2022","1,579.64","1,572.89","1,609.10","1,564.69","593.31K","0.43%"
"10/31/2022","1,572.89","1,590.47","1,634.17","1,550.72","938.65K","-1.11%"
"10/30/2022","1,590.47","1,619.67","1,638.60","1,577.35","542.49K","-1.80%"
"10/29/2022","1,619.69","1,554.47","1,660.13","1,548.83","1.05M","4.20%"
"10/28/2022","1,554.47","1,514.14","1,572.66","1,489.99","966.35K","2.66%"
"10/27/2022","1,514.19","1,566.18","1,575.90","1,508.24","1.02M","-3.32%"
"10/26/2022","1,566.16","1,459.60","1,590.23","1,458.61","1.43M","7.30%"
"10/25/2022","1,459.60","1,343.88","1,522.06","1,335.38","1.28M","8.61%"
"10/24/2022","1,343.88","1,364.19","1,369.35","1,324.25","665.58K","-1.47%"
"10/23/2022","1,363.92","1,313.64","1,370.91","1,301.80","473.61K","3.83%"
"10/22/2022","1,313.64","1,299.76","1,318.84","1,294.61","244.20K","1.07%"
"10/21/2022","1,299.76","1,282.87","1,306.27","1,257.83","525.54K","1.32%"
"10/20/2022","1,282.87","1,285.33","1,310.47","1,272.79","483.19K","-0.19%"
"10/19/2022","1,285.32","1,310.81","1,313.46","1,282.44","406.74K","-1.94%"
"10/18/2022","1,310.81","1,331.40","1,341.21","1,287.58","625.85K","-1.53%"
"10/17/2022","1,331.12","1,305.95","1,338.39","1,296.45","498.15K","1.93%"
"10/16/2022","1,305.95","1,274.93","1,314.52","1,274.66","333.15K","2.46%"
"10/15/2022","1,274.57","1,296.74","1,301.48","1,264.86","321.11K","-1.71%"
"10/14/2022","1,296.74","1,287.33","1,342.01","1,284.08","734.03K","0.73%"
"10/13/2022","1,287.34","1,294.56","1,299.74","1,196.63","1.09M","-0.56%"
"10/12/2022","1,294.57","1,279.97","1,304.45","1,275.77","418.57K","1.14%"
"10/11/2022","1,279.97","1,290.00","1,297.59","1,269.35","498.63K","-0.78%"
"10/10/2022","1,290.04","1,323.17","1,337.58","1,288.68","451.44K","-2.52%"
"10/09/2022","1,323.41","1,315.08","1,328.55","1,308.15","210.50K","0.64%"
"10/08/2022","1,315.05","1,331.07","1,336.69","1,304.08","227.70K","-1.20%"
"10/07/2022","1,330.99","1,352.17","1,361.26","1,319.17","574.76K","-1.57%"
"10/06/2022","1,352.27","1,352.07","1,383.02","1,347.78","680.65K","0.01%"
"10/05/2022","1,352.07","1,361.51","1,364.03","1,317.58","564.42K","-0.69%"
"10/04/2022","1,361.48","1,323.37","1,367.30","1,318.87","550.05K","2.88%"
"10/03/2022","1,323.41","1,277.02","1,329.16","1,266.86","604.19K","3.74%"
"10/02/2022","1,275.74","1,311.80","1,317.41","1,272.38","432.45K","-2.75%"
"10/01/2022","1,311.80","1,328.73","1,333.61","1,303.22","293.02K","-1.27%"
"09/30/2022","1,328.73","1,336.05","1,372.44","1,316.62","866.63K","-0.55%"
"09/29/2022","1,336.08","1,337.34","1,351.61","1,289.66","871.66K","-0.10%"
"09/28/2022","1,337.37","1,328.23","1,354.75","1,261.29","1.08M","0.69%"
"09/27/2022","1,328.23","1,337.07","1,399.67","1,305.49","1.00M","-0.66%"
"09/26/2022","1,337.06","1,294.24","1,339.17","1,279.71","1.05M","3.31%"
"09/25/2022","1,294.26","1,317.01","1,335.73","1,271.87","579.09K","-1.73%"
"09/24/2022","1,317.00","1,327.91","1,348.91","1,307.96","559.42K","-0.83%"
"09/23/2022","1,327.96","1,326.12","1,356.74","1,264.91","1.16M","0.11%"
"09/22/2022","1,326.44","1,247.64","1,346.38","1,237.96","1.11M","6.31%"
"09/21/2022","1,247.74","1,323.34","1,388.38","1,222.29","1.39M","-5.71%"
"09/20/2022","1,323.33","1,375.96","1,384.39","1,315.03","765.14K","-3.83%"
"09/19/2022","1,376.00","1,334.82","1,391.50","1,284.50","1.11M","3.07%"
"09/18/2022","1,335.01","1,468.76","1,469.21","1,327.21","934.28K","-9.11%"
"09/17/2022","1,468.79","1,434.01","1,475.05","1,409.65","483.78K","2.43%"
"09/16/2022","1,434.01","1,472.63","1,483.43","1,410.90","829.01K","-2.62%"
"09/15/2022","1,472.64","1,637.89","1,653.55","1,461.16","1.66M","-10.09%"
"09/14/2022","1,637.92","1,574.41","1,646.09","1,556.97","858.28K","4.03%"
"09/13/2022","1,574.47","1,716.45","1,751.50","1,562.30","1.30M","-8.27%"
"09/12/2022","1,716.42","1,766.99","1,782.74","1,694.08","727.78K","-2.86%"
"09/11/2022","1,766.93","1,774.38","1,786.73","1,722.62","467.42K","-0.42%"
"09/10/2022","1,774.38","1,718.84","1,788.10","1,707.81","470.19K","3.23%"
"09/09/2022","1,718.81","1,635.33","1,743.47","1,631.17","969.87K","5.14%"
"09/08/2022","1,634.85","1,629.63","1,660.56","1,595.90","772.84K","0.33%"
"09/07/2022","1,629.51","1,557.85","1,657.05","1,493.19","976.59K","4.60%"
